Reference Year,Facility Name,Facility Province,Facility Description,Reporting Company,CO2 (tonnes),CH4 (tonnes CO2e),N2O (tonnes CO2e),HFC Total (tonnes CO2e),PFC Total (tonnes CO2e),SF6 (tonnes CO2e),Total Emissions (tonnes CO2e)
2009,TLM Bigstone West Gas Plant,Alberta,Conventional Oil and Gas Extraction,Talisman Energy Inc.,52971.33386,12435.53648,287.525,0.0,0.0,0.0,65694.39535
2009,TLM Wild River Gas Plant,Alberta,Conventional Oil and Gas Extraction,Talisman Energy Inc.,47667.5082,10760.63243,295.74,0.0,0.0,0.0,58723.88063
2009,Tolko High Level Lumber Division,Alberta,Sawmills (except Shingle and Shake Mills),Tolko Manitoba Kraft Papers,32604.0,5275.9,2014.0,0.0,0.0,0.0,39893.9
2009,Heating Plant,Alberta,Universities,University of Alberta Heating Plant,195056.5,101.416,267.12,0.0,0.0,0.0,195425.036
2009,Blue Ridge Lumber Inc,Alberta,Sawmills (except Shingle and Shake Mills),West Fraser,0.0,2807.559944,132.5,0.0,0.0,0.0,2940.059944
2009,Ranger Board,Alberta,Particle Board and Fibreboard Mills,West Fraser,0.0,12288.08,56630.49815,0.0,0.0,0.0,68918.57815
2009,Whitecourt Electric Power Generating Facility,Alberta,Other Electric Power Generation,Whitecourt Generating Station,1004.654999,1495.2196,4263.664765,0.0,0.0,0.0,6763.539364
2009,Beaver Regional Waste Landfill,Alberta,Waste Treatment and Disposal,BRWMSC,7502.0,73668.4368,30.6605,0.0,0.0,0.0,81201.0973
2009,Grande Cache Coal Corporation,Alberta,Bituminous Coal Mining,Grande Cache Coal Corporation,53462.59741,79.744,1727.8,0.0,0.0,0.0,55270.14141
2008,"Foothills Pipeline, Alberta",Alberta,Pipeline Transportation of Natural Gas,Foothills Pipe Lines Ltd.,259392.9269,9038.679888,2957.4,0.0,0.0,0.0,271389.0068
2008,Agrium Redwater Fertilizer Operation,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrium Inc.,1144569.522,21292.18311,11864.20927,0.0,0.0,0.0,1177725.915
2008,Alberta Envirofuels Inc.,Alberta,Other Basic Organic Chemical Manufacturing,Alberta Envirofuels Inc.,278725.99,818.439972,1474.195,0.0,0.0,0.0,281018.625
2008,Alberta Pipeline System,Alberta,Pipeline Transportation of Natural Gas,Alliance Pipeline Ltd.,543457.2535,21918.59342,3367.2755,0.0,0.0,0.0,568743.1224
2008,Alberta-Pacific Forest Industries Inc. Pulp Mill,Alberta,Chemical Pulp Mills,Alberta-Pacific Forest Industries Inc.,91674.56836,2375.458344,15735.54127,0.0,0.0,0.0,109785.568
2008,ATCO Pipelines,Alberta,Pipeline Transportation of Natural Gas,ATCO Pipelines,79069.27479,163091.9276,3276.725,0.0,0.0,0.0,245437.9274
2008,Balzac Gas Processing Plant,Alberta,Conventional Oil and Gas Extraction,Nexen Inc.,214967.18,15091.72036,1419.87,0.0,0.0,0.0,231478.7703
2008,Battle River Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,5051042.5,1424.3684,19494.53977,0.0,0.0,0.0,5071961.409
2008,Bonnie Glen Gas Plant,Alberta,Conventional Oil and Gas Extraction,Imperial Oil Resources,40976.83881,13574.96039,570.545,0.0,0.0,0.0,55122.3442
2008,Brazeau Gas Plant,Alberta,Conventional Oil and Gas Extraction,Blaze Energy Ltd.,94784.04883,66957.6129,1657.6545,0.0,0.0,0.0,163399.3162
2008,Calgary Energy Center,Alberta,Fossil-Fuel Electric Power Generation,Calgary Energy Centre No. 2 Inc,272332.75,567.98,1928.405,0.0,0.0,0.0,274829.135
2008,Canadian Fertilizers Limited,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Canadian Fertilizers Limited,1635508.188,464.506,4205.0995,0.0,0.0,0.0,1640177.793
2008,Cancarb Ltd.,Alberta,All Other Basic Inorganic Chemical Manufacturing,Cancarb Ltd.,117208.9798,3453.799944,342.751,0.0,0.0,4.7,121010.2307
2008,"TransCanada Pipeline, Alberta System",Alberta,Pipeline Transportation of Natural Gas,Nova Gas Transmission Ltd.,1508450.47,372894.7612,19114.45053,0.0,0.0,0.0,1900459.682
2008,Caribou North Compressor Station,Alberta,Conventional Oil and Gas Extraction,EnCana Oil & Gas Co. Ltd.,50865.80828,17521.89572,321.18,0.0,0.0,0.0,68708.884
2008,Carseland Nitrogen Operations,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrium,513130.0,18737.88014,1778.15,0.0,0.0,0.0,533646.0301
2008,"Carseland Power Plant, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,307824.0313,594.159972,2109.4,0.0,0.0,0.0,310527.5912
2008,Carseland Works,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Orica Canada Inc,555.838104,18.1776,475167.26,0.0,0.0,0.0,475741.2757
2008,Carstairs - Crossfield Gas Plant,Alberta,Conventional Oil and Gas Extraction,Bonavista Petroleum Ltd.,75249.12187,1105.857256,391.3255,0.0,0.0,0.0,76746.30463
2008,Cavalier Power Plant,Alberta,Fossil-Fuel Electric Power Generation,EnCana Corporation,157387.4748,473.032,1072.455,0.0,0.0,0.0,158932.9618
2008,Christina Lake SAGD Bitumen Battery,Alberta,Non-Conventional Oil Extraction,FCCL Oil Sands Partnership,176863.7723,1518.272028,260.23,0.0,0.0,0.0,178642.2743
2008,"CITY OF MEDICINE HAT, ELECTRIC UTILITY - GENERATION",Alberta,Fossil-Fuel Electric Power Generation,CITY OF MEDICINE HAT,345629.4063,3419.107888,2365.39,0.0,0.0,0.0,351413.9042
2008,Cochrane Extraction Plant,Alberta,Conventional Oil and Gas Extraction,Inter Pipeline Extraction Ltd.,349697.8665,10875.61143,1932.7775,0.0,0.0,0.0,362506.2555
2008,Cold Lake,Alberta,Non-Conventional Oil Extraction,Imperial Oil Resources,4497260.06,15042.69217,20523.34821,0.0,0.0,0.0,4532826.1
2008,ATCO Gas - Distribution Systems and Carbon Plant,Alberta,Natural Gas Distribution,ATCO Gas,33182.31101,224661.729,1837.775,0.0,0.0,0.0,259681.815
2008,East Calgary Landfill,Alberta,Waste Treatment and Disposal,City of Calgary,13655.5,102368.0,0.0,0.0,0.0,0.0,116023.5
2008,East Crossfield Gas Plant 9-14-28-01W4,Alberta,Conventional Oil and Gas Extraction,PrimeWest Energy Inc.,136559.1053,8175.955368,469.633,0.0,0.0,0.0,145204.6936
2008,Edmonton Refinery,Alberta,Petroleum Refineries,Petro-Canada,1421967.0,9856.937832,7483.653,0.0,0.0,0.0,1439307.591
2008,Edson Gas Plant,Alberta,Conventional Oil and Gas Extraction,Talisman Energy Inc.,230323.5737,13620.84923,1292.935,0.0,0.0,0.0,245237.3579
2008,Elmworth Gas Plant,Alberta,Conventional Oil and Gas Extraction,ConocoPhillips Canada,219039.7559,29033.53606,1559.79,0.0,0.0,0.0,249633.082
2008,Empress Straddle Plant System,Alberta,Conventional Oil and Gas Extraction,Spectra Energy Empress LP,374139.2797,5164.88014,1558.2,0.0,0.0,0.0,380862.3599
2008,Exshaw,Alberta,Lime Manufacturing,Graymont Western Canada Inc.,157606.02,25.396,167.48,0.0,0.0,0.0,157798.896
2008,Exshaw Cement Plant,Alberta,Cement Manufacturing,Lafarge Canada Inc,1112559.906,0.0,0.0,0.0,0.0,0.0,1112559.906
2008,Fort Saskatchewan,Alberta,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Sherritt International Corporation,285363.3694,5242.974912,2546.597,0.0,0.0,0.0,293152.9413
2008,Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,342240.2188,746.956,2465.5865,0.0,0.0,0.0,345452.7613
2008,Fort Saskatchewan Nitrogen Operation,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrum Inc.,507100.0698,1073.679544,1352.825,0.0,0.0,0.0,509526.5743
2008,Foster Creek Cogeneration Facility,Alberta,Fossil-Fuel Electric Power Generation,FCCL Oil Sands Partnership,468144.6213,967.932,4587.945,0.0,0.0,68.15,473768.6483
2008,Foster Creek SAGD Bitumen Battery,Alberta,Non-Conventional Oil Extraction,FCCL Oil Sands Partnership,678473.6269,5511.716,935.98,0.0,0.0,0.0,684921.3229
2008,FS1 EOEG,Alberta,Other Basic Organic Chemical Manufacturing,MEGlobal Canada Inc.,72500.35251,1202.851972,0.0,0.0,0.0,0.0,73703.20448
2008,Genesee Thermal Generating Station,Alberta,Fossil-Fuel Electric Power Generation,EPCOR,8315862.5,3006.682,40315.58765,0.0,0.0,0.0,8359184.77
2008,Grande Prairie Operations,Alberta,Chemical Pulp Mills,Weyerhaeuser Company,70821.49493,31520.70382,7983.284,0.0,0.0,0.0,110325.4827
2008,H.R. Milner Generating Station,Alberta,Fossil-Fuel Electric Power Generation,Milner Power Limited Partnership by its GP Milner Power Inc.,752294.6543,338.5144,3530.542,0.0,0.0,0.0,756163.7107
2008,Hangingstone SAGD Demonstration Facility,Alberta,Non-Conventional Oil Extraction,Japan Canada Oil Sands Limited,233115.4557,1624.125944,324.5455,0.0,0.0,0.0,235064.1271
2008,Hanlan Robb Gas Plant,Alberta,Conventional Oil and Gas Extraction,Petro-Canada Oil & Gas,391969.8438,20493.74558,817.419,0.0,0.0,0.0,413281.0084
2008,Harmattan Gas Processing Plant,Alberta,Conventional Oil and Gas Extraction,Taylor Processing Inc.,246113.8285,22479.884,1010.975,0.0,0.0,0.0,269604.6874
2008,Highvale Coal Mine,Alberta,Subbituminous Coal Mining,TransAlta Corporation,98562.57813,161009.8862,825.104,0.0,0.0,0.0,260397.5683
2008,Hinton Pulp,Alberta,Chemical Pulp Mills,Hinton Pulp,119473.46,26147.7993,7904.685265,0.0,0.0,0.0,153525.9445
2008,Joffre LAO Plant,Alberta,Petrochemical Manufacturing,INEOS Canada Partnership,103160.2607,100.7412,484.738,0.0,0.0,0.0,103745.74
2008,KA 1-12 GP,Alberta,Conventional Oil and Gas Extraction,SemCAMS,223740.2984,15763.46755,2199.765,0.0,0.0,0.0,241703.531
2008,K3 1-15 GP,Alberta,Conventional Oil and Gas Extraction,SemCAMS,459932.5951,7708.100232,2268.612,0.0,0.0,0.0,469909.3073
2008,KEEPHILLS THERMAL ELECTRIC POWER GENERATING PLANT,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,6088588.33,1904.425656,35789.62906,0.0,0.0,0.0,6126282.385
2008,Lehigh Inland Cement,Alberta,Cement Manufacturing,Lehigh Cement,838009.0,0.0,0.0,0.0,0.0,0.0,838009.0
2008,"Mackay River Power Plant, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,779409.8125,1533.279944,5384.8,0.0,0.0,0.0,786327.8924
2008,"MacKay River, In-Situ Oil Sands Plant",Alberta,Non-Conventional Oil Extraction,Petro-Canada,168298.5593,281.1648,816.2,0.0,0.0,0.0,169395.9241
2008,Mildred Lake and Aurora North Plant Sites,Alberta,Non-Conventional Oil Extraction,Syncrude Canada Ltd.,10991999.01,847684.1733,126073.8343,0.0,0.0,0.0,11965757.02
2008,Muskeg River Cogeneration Plant,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,1133306.5,1811.003516,5780.418765,0.0,0.0,0.0,1140897.922
2008,Shell Albian Sands Muskeg River Mine,Alberta,Non-Conventional Oil Extraction,Shell Canada Limited,538702.854,32239.45211,3444.0195,0.0,0.0,0.0,574386.3257
2008,Nevis Gas Plant,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,105907.7103,11819.3738,410.697,0.0,0.0,0.0,118137.7811
2008,NOVA Chemicals Corporation (Joffre),Alberta,Petrochemical Manufacturing,Joffre Petrochemical Plantsite,2695556.801,3541.218772,10269.174,0.0,0.0,94.0,2709461.193
2008,Peace River Complex,Alberta,Non-Conventional Oil Extraction,not applicable,349229.5883,2140.286344,1607.9405,0.0,0.0,0.0,352977.8152
2008,Peace River Pulp Division,Alberta,Chemical Pulp Mills,Daishowa-Marubeni International Ltd-Peace River Pu,73001.48242,40316.52937,8844.640265,0.0,0.0,0.0,122162.6521
2008,Quirk Creek Gas Plant,Alberta,Conventional Oil and Gas Extraction,Imperial Oil Resources,86679.83109,7224.000056,593.07,0.0,0.0,0.0,94496.90115
2008,Rainbow Lake Cogeneration Power Plant (Units 4-5),Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,241250.4531,538.118028,1743.594,0.0,0.0,0.0,243532.1652
2008,Rainbow Lake Generating Station (Units 1-3),Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,29268.73242,65.9568,211.4965,0.0,0.0,0.0,29546.18572
2008,Ram River,Alberta,Conventional Oil and Gas Extraction,Husky Oil Operations Limited,657157.8438,5324.200056,1256.1,0.0,0.0,0.0,663738.1439
2008,"Redwater Cogeneration Facility, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,174001.875,325.64,1179.25,0.0,0.0,0.0,175506.765
2008,Rimbey Gas Plant,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,232135.9591,9130.911916,2484.6665,0.0,0.0,0.0,243751.5375
2008,Scotford Chemical Plant,Alberta,Petrochemical Manufacturing,Shell Chemicals Canada Ltd,316372.813,284.76,674.796,2239.57,0.0,0.0,319571.939
2008,Scotford Complex,Alberta,Fossil-Fuel Electric Power Generation,Air Liquide Canada Inc.,421047.1625,779.016028,2803.382,0.0,0.0,0.0,424629.5605
2008,Scotford Upgrader and Upgrader Cogeneration,Alberta,Non-Conventional Oil Extraction,not applicable,1772092.75,7010.37386,9746.567235,0.0,0.0,0.0,1788849.691
2008,Sheerness Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,5995811.877,1733.387628,23635.58771,0.0,0.0,0.0,6021180.852
2008,Shell Burnt Timber Gas Plant,Alberta,Conventional Oil and Gas Extraction,not applicable,176453.4272,1239.685972,265.5565,0.0,0.0,0.0,177958.6697
2008,Shell Caroline Complex,Alberta,Conventional Oil and Gas Extraction,not applicable,540411.157,5017.056632,1178.773,0.0,0.0,0.0,546606.9866
2008,Shell Jumping Pound Gas Plant,Alberta,Conventional Oil and Gas Extraction,not applicable,270675.9062,7344.548456,671.934,0.0,0.0,0.0,278692.3887
2008,Shell Scotford Refinery,Alberta,Petroleum Refineries,Shell Canada Products,996548.1797,10430.10063,2171.251,0.0,0.0,0.0,1009149.531
2008,Strachan GP,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,263823.1055,11753.54026,2211.3455,0.0,0.0,0.0,277787.9913
2008,Strathcona Refinery,Alberta,Petroleum Refineries,Imperial Oil Limited,1406461.512,2938.544056,7256.813,0.0,0.0,0.0,1416656.869
2008,Suncor Energy Inc.  Oil Sands,Alberta,Non-Conventional Oil Extraction,Suncor Energy Inc.  Oil Sands,8392036.918,451333.876,77880.638,0.0,0.0,0.0,9114664.433
2008,SUNDANCE THERMAL ELECTRIC POWER GENERATING PLANT,Alberta,Fossil-Fuel Electric Power Generation,Transalta Corporation,14791591.21,4746.408716,88540.81685,0.0,0.0,0.0,14884878.44
2008,WABAMUN THERMAL ELECTRIC POWER GENERATING PLANT,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,2414592.846,818.7928,15455.1445,0.0,0.0,0.0,2430866.783
2008,Wapiti Gas Plant,Alberta,Conventional Oil and Gas Extraction,Devon Canada Corporation,113579.0855,7016.424828,1114.378,0.0,0.0,0.0,121709.8883
2008,Waterton Complex,Alberta,Conventional Oil and Gas Extraction,not applicable,258216.9865,5470.878,2930.2375,0.0,0.0,0.0,266618.1019
2008,Windfall 8-17 GP,Alberta,Conventional Oil and Gas Extraction,SemCAMS,150503.604,16805.82414,3828.19,0.0,0.0,0.0,171137.6181
2008,Western Canada Operations,Alberta,Other Basic Organic Chemical Manufacturing,Dow Chemical Canada ULC,1387460.848,2419.841172,2857.124,2080.0,0.0,0.0,1394817.812
2008,Wildcat Hills Gas Plant,Alberta,Conventional Oil and Gas Extraction,Petro-Canada Oil & Gas,125538.8398,5287.676688,2340.268,0.0,0.0,0.0,133166.7845
2008,Wolf Lake/Primrose Thermal Operation,Alberta,Non-Conventional Oil Extraction,Canadian Natural Resources Limited,2775477.0,97293.53063,15422.47027,0.0,0.0,0.0,2888193.001
2008,Poplar Hill Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,17972.04102,40.0876,129.8765,0.0,0.0,0.0,18142.00512
2008,Valleyview Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,7605.75293,16.9624,54.961,0.0,0.0,0.0,7677.67633
2008,Balzac Power Station,Alberta,Fossil-Fuel Electric Power Generation,Nexen Inc.,180748.0,992.880028,1242.85,0.0,0.0,0.0,182983.73
2008,Coal Valley Mine,Alberta,Bituminous Coal Mining,Coal Valley Mine,132383.0,54750.5292,848.265,0.0,0.0,0.0,187981.7942
2008,Edmonton-1 and 2 Hydrogen Facility,Alberta,Industrial Gas Manufacturing,Air Products Canada Ltd,648319.0,250.992,795.0,0.0,0.0,0.0,649364.992
2008,Olds Gas Plant,Alberta,Conventional Oil and Gas Extraction,Pengrowth Corporation,108365.3796,3556.375088,1652.1955,0.0,0.0,0.0,113573.9502
2008,Prentiss Manufacturing Facility,Alberta,Other Basic Organic Chemical Manufacturing,MEGlobal Canada Inc.,167898.7031,1295.571144,208.29,0.0,0.0,0.0,169402.5642
2008,Bear Creek Power Plant,Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,78330.92188,171.08,564.45,0.0,0.0,0.0,79066.45188
2008,GenAlta Recycling Inc.,Alberta,All Other Miscellaneous Manufacturing,General Scrap Partnership,678.659973,0.0,0.0,0.0,0.0,0.0,678.659973
2008,Long Lake Project,Alberta,Non-Conventional Oil Extraction,Nexen Inc.,724456.3,32250.40062,3765.915,0.0,0.0,0.0,760472.6156
2008,Mazeppa Sour Gas Plant,Alberta,Conventional Oil and Gas Extraction,Mazeppa Processing Partnership,76827.67569,4926.320084,169.07,0.0,0.0,0.0,81923.06577
2008,Navajo Metals,Alberta,All Other Miscellaneous Manufacturing,General Scrap Partnership,1802.359955,1.848,50.0585,0.0,0.0,0.0,1854.266455
2008,Tucker Thermal,Alberta,Non-Conventional Oil Extraction,Husky Oil Operations Limited,248261.5262,255.36,365.7,0.0,0.0,0.0,248882.5863
2008,Cheviot Mine (Cardinal River Operations),Alberta,Bituminous Coal Mining,Cardinal River Coals Limited (Teck Coal Limited),70112.02734,34824.16146,5457.145,0.0,0.0,0.0,110393.3338
2008,Grande Praire Combined Heat and Power Plant,Alberta,Other Electric Power Generation,Canadian Gas and Electric,2147.676025,727.075972,4263.319735,0.0,0.0,0.0,7138.071732
2008,Great Divide,Alberta,Non-Conventional Oil Extraction,Connacher Oil and Gas Limited,154945.7188,537.684,217.83,0.0,0.0,0.0,155701.2328
2008,Horizon Oil Sands Processing Plant and Mine,Alberta,Non-Conventional Oil Extraction,Canadian Natural Resources Limited,438939.6821,3904.348056,1951.99,0.0,0.0,0.0,444796.0202
2008,Jackfish SAGD Plant,Alberta,Non-Conventional Oil Extraction,Devon Canada Corporation,264246.9054,2936.600716,512.457,0.0,0.0,0.0,267695.9631
2008,Orion Complex,Alberta,Non-Conventional Oil Extraction,not applicable,106807.4818,928.676,528.463,0.0,0.0,0.0,108264.6207
2008,Surmont Central Processing Facility,Alberta,Non-Conventional Oil Extraction,ConocoPhillips Canada,323482.2916,2469.544,482.035,0.0,0.0,0.0,326433.8706
2007,"Foothills Pipeline, Alberta",Alberta,Pipeline Transportation of Natural Gas,Foothills Pipe Lines Ltd.,303781.6915,9129.28268,3481.888,0.0,0.0,0.0,316392.8622
2007,Agrium Redwater Fertilizer Operation,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrium Inc.,679763.8062,33924.8005,11129.99947,0.0,0.0,0.0,724818.6062
2007,Alberta Envirofuels Inc.,Alberta,Other Basic Organic Chemical Manufacturing,Alberta Envirofuels Inc.,341051.0,339.416,1839.1,0.0,0.0,0.0,343229.516
2007,Alberta Pipeline System,Alberta,Pipeline Transportation of Natural Gas,Alliance Pipeline Ltd.,551368.8878,35815.59786,3406.734,0.0,0.0,0.0,590591.2197
2007,Alberta-Pacific Forest Industries Inc. Pulp Mill,Alberta,Chemical Pulp Mills,Alberta-Pacific Forest Industries Inc.,77925.74219,2519.675228,15642.18124,0.0,0.0,0.0,96087.59865
2007,ATCO Pipelines,Alberta,Pipeline Transportation of Natural Gas,ATCO Pipelines,87727.03452,180450.111,3961.432,0.0,0.0,0.0,272138.5775
2007,Balzac Gas Processing Plant,Alberta,Conventional Oil and Gas Extraction,Nexen Inc.,192189.7,13154.39983,1237.55,0.0,0.0,0.0,206581.6498
2007,Battle River Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,5104168.5,1409.884028,19340.91794,0.0,0.0,0.0,5124919.302
2007,Bonnie Glen Gas Plant,Alberta,Conventional Oil and Gas Extraction,Imperial Oil Resources,238210.8969,29545.59972,3074.0,0.0,0.0,0.0,270830.4966
2007,Brazeau Gas Plant,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,93025.50173,8040.594856,3264.8,0.0,0.0,0.0,104330.8966
2007,Calgary Energy Center,Alberta,Fossil-Fuel Electric Power Generation,Calgary Energy Centre,198079.6875,454.3,1416.955,0.0,0.0,0.0,199950.9425
2007,Canadian Fertilizers Limited,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Canadian Fertilizers Limited,1604735.75,450.942828,4082.219,0.0,0.0,0.0,1609268.912
2007,Cancarb Ltd.,Alberta,All Other Basic Inorganic Chemical Manufacturing,Cancarb Ltd.,122526.8512,3397.217684,347.8655,0.0,0.0,4.7,126276.6345
2007,"TransCanada Pipeline, Alberta System",Alberta,Pipeline Transportation of Natural Gas,Nova Gas Transmission Ltd.,1954686.711,343154.3632,25159.92124,0.0,0.0,0.0,2323000.995
2007,Caribou North Compressor Station,Alberta,Conventional Oil and Gas Extraction,EnCana Oil & Gas Co. Ltd.,68825.61213,27194.244,395.91,0.0,0.0,0.0,96415.76613
2007,Carseland Nitrogen Operations,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrium,505309.0,16519.72,1658.9,0.0,0.0,0.0,523487.62
2007,"Carseland Power Plant, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,343503.4063,587.44,3513.9,0.0,0.0,0.0,347604.7463
2007,Carseland Works,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Orica Canada Inc,467.832687,16.282,692201.73,0.0,0.0,0.0,692685.8447
2007,Carstairs - Crossfield Gas Plant,Alberta,Conventional Oil and Gas Extraction,Bonavista Petroleum Ltd.,105365.0394,1369.337144,547.1455,0.0,0.0,0.0,107281.522
2007,Cavalier Power Plant,Alberta,Fossil-Fuel Electric Power Generation,EnCana Corporation,162685.5765,367.08,1046.75,0.0,0.0,0.0,164099.4065
2007,Christina Lake SAGD Bitumen Battery,Alberta,Non-Conventional Oil Extraction,FCCL Oil Sands Partnership,111235.7118,180.236,157.94,0.0,0.0,0.0,111573.8878
2007,"CITY OF MEDICINE HAT, ELECTRIC UTILITY - GENERATION",Alberta,Fossil-Fuel Electric Power Generation,CITY OF MEDICINE HAT,284248.5313,3383.072028,1975.84,0.0,0.0,0.0,289607.4433
2007,Cochrane Extraction Plant,Alberta,Conventional Oil and Gas Extraction,Inter Pipeline Extraction Ltd.,402839.8558,15655.90278,2167.3025,0.0,0.0,0.0,420663.0611
2007,Cold Lake,Alberta,Non-Conventional Oil Extraction,Imperial Oil Resources,4502693.4,14075.59986,20590.49921,0.0,0.0,0.0,4537359.499
2007,ATCO Gas - Distribution Systems and Carbon Plant,Alberta,Natural Gas Distribution,ATCO Gas,27853.78924,260433.7191,1433.65,0.0,0.0,0.0,289721.1584
2007,East Calgary Landfill,Alberta,Waste Treatment and Disposal,City of Calgary,13314.5,102592.0,0.0,0.0,0.0,0.0,115906.5
2007,East Crossfield Gas Plant 9-14-28-01W4,Alberta,Conventional Oil and Gas Extraction,PrimeWest Energy Inc.,131415.3877,7820.696744,427.1005,0.0,0.0,0.0,139663.1849
2007,Edmonton Facility,Alberta,Other Basic Organic Chemical Manufacturing,Celanese Canada Inc.,127291.0,113.512,446.26,0.0,0.0,0.0,127850.772
2007,Edmonton Refinery,Alberta,Petroleum Refineries,Petro-Canada,1744267.977,10258.63975,8242.030265,0.0,0.0,0.0,1762768.646
2007,Edson Gas Plant,Alberta,Conventional Oil and Gas Extraction,Talisman Energy Inc.,209549.1219,14599.56425,2872.335,0.0,0.0,0.0,227021.0212
2007,Elmworth Gas Plant,Alberta,Conventional Oil and Gas Extraction,ConocoPhillips Canada,177399.2709,17598.55969,1407.15,0.0,0.0,0.0,196404.9806
2007,Empress straddle plant system,Alberta,Conventional Oil and Gas Extraction,Spectra Energy Empress LP,350541.8163,5089.280056,1481.615,0.0,0.0,0.0,357112.7113
2007,Exshaw,Alberta,Lime Manufacturing,Graymont Western Canada Inc.,164712.8286,25.648,166.42,0.0,0.0,0.0,164904.8966
2007,Exshaw Cement Plant,Alberta,Cement Manufacturing,Lafarge Canada Inc,1128517.567,0.0,0.0,0.0,0.0,0.0,1128517.567
2007,Fort Saskatchewan,Alberta,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Sherritt International Corporation,255217.4874,5898.4996,2743.3065,0.0,0.0,0.0,263859.2936
2007,Fort Saskatchewan Thermal Electric (Cogeneration) Power Plan,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,348302.1563,756.084,2494.71,0.0,0.0,0.0,351552.9503
2007,Fort Saskatchewan Nitrogen Operation,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrum Inc.,600796.6969,711.760028,1605.9,0.0,0.0,0.0,603114.3569
2007,Foster Creek Cogeneration Facility,Alberta,Fossil-Fuel Electric Power Generation,FCCL Oil Sands Partnership,500448.2813,875.308,4899.055,0.0,0.0,0.0,506222.6443
2007,Foster Creek SAGD Bitumen Battery,Alberta,Non-Conventional Oil Extraction,FCCL Oil Sands Partnership,632378.627,737.324,926.97,0.0,0.0,0.0,634042.921
2007,FS1 EOEG,Alberta,Other Basic Organic Chemical Manufacturing,MEGlobal Canada Inc.,94183.46163,1237.852028,0.0,0.0,0.0,0.0,95421.31366
2007,Genesee Thermal Generating Station,Alberta,Fossil-Fuel Electric Power Generation,EPCOR,9428201.0,3260.913516,43896.18894,0.0,0.0,0.0,9475358.102
2007,Grande Prairie Operations,Alberta,Chemical Pulp Mills,Weyerhaeuser Company,78578.24902,31685.10834,8951.17,0.0,0.0,0.0,119214.5274
2007,H.R. Milner Generating Station,Alberta,Fossil-Fuel Electric Power Generation,Milner Power Limited Partnership by its GP Milner Power Inc.,983179.4381,391.3952,4559.192235,0.0,0.0,0.0,988130.0255
2007,Hangingstone SAGD Demonstration Facility,Alberta,Non-Conventional Oil Extraction,Japan Canada Oil Sands Limited,214740.755,1947.657656,301.9145,0.0,0.0,0.0,216990.3271
2007,Hanlan Robb Gas Plant,Alberta,Conventional Oil and Gas Extraction,Petro-Canada Oil & Gas,435073.4375,20340.0673,772.74,0.0,0.0,0.0,456186.2448
2007,Harmattan Gas Processing Plant,Alberta,Conventional Oil and Gas Extraction,Taylor Processing Inc.,223277.4588,19207.38462,888.015,0.0,0.0,0.0,243372.8584
2007,Highvale Coal Mine,Alberta,Subbituminous Coal Mining,TransAlta Corporation,85958.96875,167994.7912,671.775,0.0,0.0,0.0,254625.535
2007,Hinton Pulp,Alberta,Chemical Pulp Mills,Hinton Pulp,135987.4525,11505.0322,8207.845,0.0,0.0,0.0,155700.3297
2007,Joffre LAO Plant,Alberta,Petrochemical Manufacturing,INEOS Canada Partnership,117266.458,108.1444,548.0995,0.0,0.0,0.0,117922.7019
